"","countries","year","fert_index"
"8757","Cabo Verde",1993,4.866
"8758","Costa Rica",1993,2.973
"8759","Caribbean small states",1993,2.7586592514507
"8760","Cuba",1993,1.657
"8763","Cyprus",1993,2.278
"8764","Czech Republic",1993,1.67
"8765","Germany",1993,1.28
"8766","Djibouti",1993,5.727
"8768","Denmark",1993,1.75
"8769","Dominican Republic",1993,3.262
"8770","Algeria",1993,3.962
"8771","East Asia & Pacific (excluding high income)",1993,2.2617858517594
"8772","Early-demographic dividend",1993,3.9050229734729
"8773","East Asia & Pacific",1993,2.18768604582569
"8774","Europe & Central Asia (excluding high income)",1993,1.98009605326741
"8775","Europe & Central Asia",1993,1.74087752317308
"8776","Ecuador",1993,3.514
"8777","Egypt, Arab Rep.",1993,4.048
"8778","Euro area",1993,1.43699135013058
"8779","Eritrea",1993,6.137
"8780","Spain",1993,1.27
"8781","Estonia",1993,1.49
"8782","Ethiopia",1993,7.094
"8783","European Union",1993,1.53447079717006
"8784","Fragile and conflict affected situations",1993,5.72818602560152
"8785","Finland",1993,1.81
"8786","Fiji",1993,3.33
"8787","France",1993,1.73
"8788","Faroe Islands",1993,2.5
"8789","Micronesia, Fed. Sts.",1993,4.766
"8790","Gabon",1993,5.176
"8791","United Kingdom",1993,1.76
"8792","Georgia",1993,2.013
"8793","Ghana",1993,5.277
"8795","Guinea",1993,6.493
"8796","Gambia, The",1993,6.07
"8797","Guinea-Bissau",1993,6.458
"8798","Equatorial Guinea",1993,5.902
"8799","Greece",1993,1.34
"8800","Grenada",1993,3.401
"8801","Greenland",1993,2.578
"8802","Guatemala",1993,5.102
"8803","Guam",1993,2.899
"8804","Guyana",1993,3.4
"8805","High income",1993,1.76771653192549
"8806","Hong Kong SAR, China",1993,1.342
"8807","Honduras",1993,4.86
"8808","Heavily indebted poor countries (HIPC)",1993,6.48352926568802
"8809","Croatia",1993,1.52
"8810","Haiti",1993,5.103
"8811","Hungary",1993,1.68
"8812","IBRD only",1993,2.76366294627664
"8813","IDA & IBRD total",1993,3.28729566496592
"8814","IDA total",1993,5.36542268869306
"8815","IDA blend",1993,4.91652630107738
"8816","Indonesia",1993,2.844
"8817","IDA only",1993,5.64125578407262
"8819","India",1993,3.798
"8821","Ireland",1993,1.9
"8822","Iran, Islamic Rep.",1993,3.81
"8823","Iraq",1993,5.61
"8824","Iceland",1993,2.22
"8825","Israel",1993,2.8
"8826","Italy",1993,1.25
"8827","Jamaica",1993,2.826
"8828","Jordan",1993,4.997
"8829","Japan",1993,1.458
"8830","Kazakhstan",1993,2.3
"8831","Kenya",1993,5.506
"8832","Kyrgyz Republic",1993,3.2
"8833","Cambodia",1993,5.052
"8834","Kiribati",1993,4.512
"8836","Korea, Rep.",1993,1.654
"8837","Kosovo",1993,2.84
"8838","Kuwait",1993,2.486
"8839","Latin America & Caribbean (excluding high income)",1993,3.02680109969144
"8840","Lao PDR",1993,5.772
"8841","Lebanon",1993,2.765
"8842","Liberia",1993,6.267
"8843","Libya",1993,4.113
"8844","St. Lucia",1993,3.09
"8845","Latin America & Caribbean",1993,2.99213615900796
"8846","Least developed countries: UN classification",1993,5.72726970797638
"8847","Low income",1993,6.24768582268881
"8849","Sri Lanka",1993,2.353
"8850","Lower middle income",1993,3.98230037214763
"8851","Low & middle income",1993,3.29677905116996
"8852","Lesotho",1993,4.686
"8853","Late-demographic dividend",1993,2.08416499266226
"8854","Lithuania",1993,1.74
"8855","Luxembourg",1993,1.7
"8856","Latvia",1993,1.51
"8857","Macao SAR, China",1993,1.394
"8858","St. Martin (French part)",1993,1.84
"8859","Morocco",1993,3.606
"8861","Moldova",1993,2.093
"8862","Madagascar",1993,6.126
"8863","Maldives",1993,4.987
"8864","Middle East & North Africa",1993,4.31698456798915
"8865","Mexico",1993,3.206
"8867","Middle income",1993,3.07241201276344
"8868","Macedonia, FYR",1993,2.085
"8869","Mali",1993,7.124
"8870","Malta",1993,2
"8871","Myanmar",1993,3.159
"8872","Middle East & North Africa (excluding high income)",1993,4.28208698658813
"8873","Montenegro",1993,2.025
"8874","Mongolia",1993,3.18
"8876","Mozambique",1993,6.084
"8877","Mauritania",1993,5.825
"8878","Mauritius",1993,2.21
"8879","Malawi",1993,6.681
"8880","Malaysia",1993,3.422
"8881","North America",1993,1.98680186483452
"8882","Namibia",1993,4.842
"8883","New Caledonia",1993,2.86
"8884","Niger",1993,7.742
"8885","Nigeria",1993,6.348
"8886","Nicaragua",1993,4.105
"8887","Netherlands",1993,1.57
"8888","Norway",1993,1.86
"8889","Nepal",1993,4.926
"8891","New Zealand",1993,2.05
"8892","OECD members",1993,1.88623981110682
"8893","Oman",1993,6.098
"8894","Other small states",1993,4.22793862911374
"8895","Pakistan",1993,5.622
"8896","Panama",1993,2.914
"8897","Peru",1993,3.514
"8898","Philippines",1993,4.113
"8900","Papua New Guinea",1993,4.7
"8901","Poland",1993,1.87
"8902","Pre-demographic dividend",1993,6.45439407970209
"8903","Puerto Rico",1993,2.154
"8904","Korea, Dem. People’s Rep.",1993,2.202
"8905","Portugal",1993,1.52
"8906","Paraguay",1993,4.282
"8907","Pacific island small states",1993,4.21588570479357
"8908","Post-demographic dividend",1993,1.66562971569143
"8909","French Polynesia",1993,3.059
"8910","Qatar",1993,3.715
"8911","Romania",1993,1.43
"8912","Russian Federation",1993,1.385
"8913","Rwanda",1993,6.518
"8914","South Asia",1993,4.01512508342387
"8915","Saudi Arabia",1993,5.433
"8916","Sudan",1993,5.962
"8917","Senegal",1993,6.287
"8918","Singapore",1993,1.778
"8919","Solomon Islands",1993,5.461
"8920","Sierra Leone",1993,6.614
"8921","El Salvador",1993,3.641
"8923","Somalia",1993,7.567
"8925","Sub-Saharan Africa (excluding high income)",1993,6.16874193708584
"8926","South Sudan",1993,6.644
"8927","Sub-Saharan Africa",1993,6.16874193708585
"8928","Small states",1993,3.8685586979869
"8929","Sao Tome and Principe",1993,5.655
"8930","Suriname",1993,3.131
"8931","Slovak Republic",1993,1.87
"8932","Slovenia",1993,1.33
"8933","Sweden",1993,1.99
"8934","Swaziland",1993,5.211
"8937","Syrian Arab Republic",1993,4.76
"8939","Chad",1993,7.399
"8940","East Asia & Pacific (IDA & IBRD countries)",1993,2.26257545398731
"8941","Europe & Central Asia (IDA & IBRD countries)",1993,1.96504584095675
"8942","Togo",1993,5.965
"8943","Thailand",1993,1.956
"8944","Tajikistan",1993,4.83
"8945","Turkmenistan",1993,3.898
"8946","Latin America & the Caribbean (IDA & IBRD countries)",1993,3.03424243696986
"8947","Middle East & North Africa (IDA & IBRD countries)",1993,4.26241310319242
"8948","Timor-Leste",1993,5.874
"8949","Tonga",1993,4.547
"8950","South Asia (IDA & IBRD)",1993,4.01512508342387
"8951","Sub-Saharan Africa (IDA & IBRD countries)",1993,6.16874193708585
"8952","Trinidad and Tobago",1993,2.131
"8953","Tunisia",1993,3.12
"8954","Turkey",1993,2.84
"8956","Tanzania",1993,6.013
"8957","Uganda",1993,7.057
"8958","Ukraine",1993,1.563
"8959","Upper middle income",1993,2.28817493327584
"8960","Uruguay",1993,2.465
"8961","United States",1993,2.0195
"8962","Uzbekistan",1993,3.8
"8963","St. Vincent and the Grenadines",1993,2.811
"8964","Venezuela, RB",1993,3.218
"8966","Virgin Islands (U.S.)",1993,2.712
"8967","Vietnam",1993,3.089
"8968","Vanuatu",1993,4.814
"8969","West Bank and Gaza",1993,6.515
"8970","World",1993,3.01364691473272
"8971","Samoa",1993,4.882
"8972","Yemen, Rep.",1993,8.045
"8973","South Africa",1993,3.296
"8974","Congo, Dem. Rep.",1993,7.111
"8975","Zambia",1993,6.325
"8976","Zimbabwe",1993,4.69
"8977","Aruba",1994,2.108
"8979","Afghanistan",1994,7.572
"8980","Angola",1994,7.112
"8981","Albania",1994,2.672
"8982","Arab World",1994,4.57943142674875
"8983","United Arab Emirates",1994,3.583
"8984","Argentina",1994,2.815
"8985","Armenia",1994,2.176
"8987","Antigua and Barbuda",1994,2.166
"8988","Australia",1994,1.842
"8989","Austria",1994,1.47
"8990","Azerbaijan",1994,2.52
"8991","Burundi",1994,7.368
"8992","Belgium",1994,1.56
"8993","Benin",1994,6.446
"8994","Burkina Faso",1994,6.882
"8995","Bangladesh",1994,3.846
"8996","Bulgaria",1994,1.37
"8997","Bahrain",1994,3.212
"8998","Bahamas, The",1994,2.566
"8999","Bosnia and Herzegovina",1994,1.659
"9000","Belarus",1994,1.51
"9001","Belize",1994,4.201
"9003","Bolivia",1994,4.585
"9004","Brazil",1994,2.537
"9005","Barbados",1994,1.729
"9006","Brunei Darussalam",1994,3.08
"9007","Bhutan",1994,4.796
"9008","Botswana",1994,4.117
"9009","Central African Republic",1994,5.622
"9010","Canada",1994,1.6695
"9011","Central Europe and the Baltics",1994,1.59016621241245
"9012","Switzerland",1994,1.49
"9013","Channel Islands",1994,1.441
"9014","Chile",1994,2.311
"9015","China",1994,1.806
"9016","Cote d'Ivoire",1994,6.298
"9017","Cameroon",1994,6.08
"9018","Congo, Rep.",1994,5.163
"9019","Colombia",1994,2.727
"9020","Comoros",1994,5.941
"9021","Cabo Verde",1994,4.713
"9022","Costa Rica",1994,2.899
"9023","Caribbean small states",1994,2.7074071719216
"9024","Cuba",1994,1.641
"9027","Cyprus",1994,2.206
"9028","Czech Republic",1994,1.44
"9029","Germany",1994,1.24
"9030","Djibouti",1994,5.549
"9032","Denmark",1994,1.81
"9033","Dominican Republic",1994,3.195
"9034","Algeria",1994,3.702
"9035","East Asia & Pacific (excluding high income)",1994,2.13632853793554
"9036","Early-demographic dividend",1994,3.80782733900218
"9037","East Asia & Pacific",1994,2.07860328920266
"9038","Europe & Central Asia (excluding high income)",1994,1.93190069089805
"9039","Europe & Central Asia",1994,1.6977478725103
"9040","Ecuador",1994,3.437
"9041","Egypt, Arab Rep.",1994,3.865
"9042","Euro area",1994,1.39980375781107
"9043","Eritrea",1994,6.03
"9044","Spain",1994,1.2
"9045","Estonia",1994,1.42
"9046","Ethiopia",1994,7.046
"9047","European Union",1994,1.4923388420579
"9048","Fragile and conflict affected situations",1994,5.66830457337032
"9049","Finland",1994,1.85
"9050","Fiji",1994,3.305
"9051","France",1994,1.73
"9052","Faroe Islands",1994,2.4
"9053","Micronesia, Fed. Sts.",1994,4.716
"9054","Gabon",1994,5.087
"9055","United Kingdom",1994,1.74
"9056","Georgia",1994,1.946
"9057","Ghana",1994,5.164
"9059","Guinea",1994,6.444
"9060","Gambia, The",1994,6.056
"9061","Guinea-Bissau",1994,6.381
"9062","Equatorial Guinea",1994,5.901
"9063","Greece",1994,1.35
"9064","Grenada",1994,3.254
"9065","Greenland",1994,2.527
"9066","Guatemala",1994,5.024
"9067","Guam",1994,2.881
"9068","Guyana",1994,3.332
"9069","High income",1994,1.74706247337709
"9070","Hong Kong SAR, China",1994,1.355
"9071","Honduras",1994,4.758
"9072","Heavily indebted poor countries (HIPC)",1994,6.43211131246695
"9073","Croatia",1994,1.47
"9074","Haiti",1994,4.997
"9075","Hungary",1994,1.64
"9076","IBRD only",1994,2.66771464291969
"9077","IDA & IBRD total",1994,3.19609537868688
"9078","IDA total",1994,5.27215953431461
"9079","IDA blend",1994,4.80071585041563
"9080","Indonesia",1994,2.764
"9081","IDA only",1994,5.56068355965615
"9082","Isle of Man",1994,1.8
"9083","India",1994,3.723
"9085","Ireland",1994,1.85
"9086","Iran, Islamic Rep.",1994,3.5
"9087","Iraq",1994,5.517
"9088","Iceland",1994,2.14
"9089","Israel",1994,2.9
"9090","Italy",1994,1.21
"9091","Jamaica",1994,2.797
"9092","Jordan",1994,4.832
"9093","Japan",1994,1.5
"9094","Kazakhstan",1994,2.28
"9095","Kenya",1994,5.366
"9096","Kyrgyz Republic",1994,2.9
"9097","Cambodia",1994,4.867
"9098","Kiribati",1994,4.445
"9100","Korea, Rep.",1994,1.656
"9101","Kosovo",1994,2.71
"9102","Kuwait",1994,2.564
"9103","Latin America & Caribbean (excluding high income)",1994,2.9643903554823
"9104","Lao PDR",1994,5.589
"9105","Lebanon",1994,2.691
"9106","Liberia",1994,6.208
"9107","Libya",1994,3.871
"9108","St. Lucia",1994,2.983
"9109","Latin America & Caribbean",1994,2.93102229270991
"9110","Least developed countries: UN classification",1994,5.65478156108316
"9111","Low income",1994,6.21085868287729
"9113","Sri Lanka",1994,2.32
"9114","Lower middle income",1994,3.89091248401041
"9115","Low & middle income",1994,3.20559033540684
"9116","Lesotho",1994,4.617
"9117","Late-demographic dividend",1994,1.97206477320811
"9118","Lithuania",1994,1.57
"9119","Luxembourg",1994,1.72
"9120","Latvia",1994,1.39
"9121","Macao SAR, China",1994,1.312
"9122","St. Martin (French part)",1994,1.84
"9123","Morocco",1994,3.457
"9125","Moldova",1994,1.994
"9126","Madagascar",1994,6.066
"9127","Maldives",1994,4.637
"9128","Middle East & North Africa",1994,4.11707981635567
"9129","Mexico",1994,3.126
"9131","Middle income",1994,2.97544467830113
"9132","Macedonia, FYR",1994,2.033
"9133","Mali",1994,7.094
"9134","Malta",1994,1.88
"9135","Myanmar",1994,3.091
"9136","Middle East & North Africa (excluding high income)",1994,4.07459871386863
"9137","Montenegro",1994,2.002
"9138","Mongolia",1994,2.941
"9140","Mozambique",1994,6.027
"9141","Mauritania",1994,5.768
"9142","Mauritius",1994,2.25
"9143","Malawi",1994,6.598
"9144","Malaysia",1994,3.385
"9145","North America",1994,1.96763166233875
"9146","Namibia",1994,4.715
"9147","New Caledonia",1994,2.7
"9148","Niger",1994,7.746
"9149","Nigeria",1994,6.303
"9150","Nicaragua",1994,3.942
"9151","Netherlands",1994,1.57
"9152","Norway",1994,1.87
"9153","Nepal",1994,4.828
"9155","New Zealand",1994,2
"9156","OECD members",1994,1.86381284297229
"9157","Oman",1994,5.72
"9158","Other small states",1994,4.16568757126867
"9159","Pakistan",1994,5.482
"9160","Panama",1994,2.883
"9161","Peru",1994,3.413
"9162","Philippines",1994,4.056
"9164","Papua New Guinea",1994,4.683
"9165","Poland",1994,1.81
"9166","Pre-demographic dividend",1994,6.40438776464587
"9167","Puerto Rico",1994,2.124
"9168","Korea, Dem. People’s Rep.",1994,2.163
"9169","Portugal",1994,1.45
"9170","Paraguay",1994,4.196
"9171","Pacific island small states",1994,4.16326808523888
"9172","Post-demographic dividend",1994,1.64379484485266
"9173","French Polynesia",1994,2.946
"9174","Qatar",1994,3.648
"9175","Romania",1994,1.4
"9176","Russian Federation",1994,1.4
"9177","Rwanda",1994,6.319
"9178","South Asia",1994,3.93173515315751
"9179","Saudi Arabia",1994,5.247
"9180","Sudan",1994,5.893
"9181","Senegal",1994,6.169
"9182","Singapore",1994,1.75
"9183","Solomon Islands",1994,5.326
"9184","Sierra Leone",1994,6.582
"9185","El Salvador",1994,3.547
"9187","Somalia",1994,7.616
"9189","Sub-Saharan Africa (excluding high income)",1994,6.10768113709673
"9190","South Sudan",1994,6.601
"9191","Sub-Saharan Africa",1994,6.10768113709673
"9192","Small states",1994,3.8124133659254
"9193","Sao Tome and Principe",1994,5.6
"9194","Suriname",1994,3.083
"9195","Slovak Republic",1994,1.67
"9196","Slovenia",1994,1.32
"9197","Sweden",1994,1.88
"9198","Swaziland",1994,5.035
"9201","Syrian Arab Republic",1994,4.618
"9203","Chad",1994,7.416
"9204","East Asia & Pacific (IDA & IBRD countries)",1994,2.13598216476355
"9205","Europe & Central Asia (IDA & IBRD countries)",1994,1.91580576398729
"9206","Togo",1994,5.855
"9207","Thailand",1994,1.911
"9208","Tajikistan",1994,4.709
"9209","Turkmenistan",1994,3.707
"9210","Latin America & the Caribbean (IDA & IBRD countries)",1994,2.97081016266421
"9211","Middle East & North Africa (IDA & IBRD countries)",1994,4.05390844851514
"9212","Timor-Leste",1994,6.125
"9213","Tonga",1994,4.501
"9214","South Asia (IDA & IBRD)",1994,3.93173515315751
"9215","Sub-Saharan Africa (IDA & IBRD countries)",1994,6.10768113709673
"9216","Trinidad and Tobago",1994,2.04
"9217","Tunisia",1994,2.9
"9218","Turkey",1994,2.781
"9220","Tanzania",1994,5.946
"9221","Uganda",1994,7.039
"9222","Ukraine",1994,1.47
"9223","Upper middle income",1994,2.17949196034068
"9224","Uruguay",1994,2.435
"9225","United States",1994,2.0015
"9226","Uzbekistan",1994,3.537
"9227","St. Vincent and the Grenadines",1994,2.76
"9228","Venezuela, RB",1994,3.147
"9230","Virgin Islands (U.S.)",1994,2.599
"9231","Vietnam",1994,2.904
"9232","Vanuatu",1994,4.775
"9233","West Bank and Gaza",1994,6.396
"9234","World",1994,2.93896404169234
"9235","Samoa",1994,4.815
"9236","Yemen, Rep.",1994,7.792
"9237","South Africa",1994,3.196
"9238","Congo, Dem. Rep.",1994,7.119
"9239","Zambia",1994,6.276
"9240","Zimbabwe",1994,4.553
"9241","Aruba",1995,2.064
"9243","Afghanistan",1995,7.606
"9244","Angola",1995,7.083
"9245","Albania",1995,2.591
"9246","Arab World",1995,4.41096034362775
"9247","United Arab Emirates",1995,3.393
"9248","Argentina",1995,2.762
"9249","Armenia",1995,2.053
"9251","Antigua and Barbuda",1995,2.208
"9252","Australia",1995,1.822
"9253","Austria",1995,1.42
"9254","Azerbaijan",1995,2.29
"9255","Burundi",1995,7.318
"9256","Belgium",1995,1.56
"9257","Benin",1995,6.365
"9258","Burkina Faso",1995,6.844
"9259","Bangladesh",1995,3.713
"9260","Bulgaria",1995,1.23
"9261","Bahrain",1995,3.1
"9262","Bahamas, The",1995,2.514
"9263","Bosnia and Herzegovina",1995,1.648
"9264","Belarus",1995,1.386
"9265","Belize",1995,4.109
"9266","Bermuda",1995,1.8
"9267","Bolivia",1995,4.503
"9268","Brazil",1995,2.502
"9269","Barbados",1995,1.73
"9270","Brunei Darussalam",1995,2.946
"9271","Bhutan",1995,4.597
"9272","Botswana",1995,3.989
"9273","Central African Republic",1995,5.596
"9274","Canada",1995,1.639
"9275","Central Europe and the Baltics",1995,1.46886873142189
"9276","Switzerland",1995,1.48
"9277","Channel Islands",1995,1.43
"9278","Chile",1995,2.265
"9279","China",1995,1.684
"9280","Cote d'Ivoire",1995,6.224
"9281","Cameroon",1995,5.989
"9282","Congo, Rep.",1995,5.142
"9283","Colombia",1995,2.66
"9284","Comoros",1995,5.835
"9285","Cabo Verde",1995,4.554
"9286","Costa Rica",1995,2.821
"9287","Caribbean small states",1995,2.65804994191991
"9288","Cuba",1995,1.634
"9291","Cyprus",1995,2.124
"9292","Czech Republic",1995,1.28
"9293","Germany",1995,1.25
"9294","Djibouti",1995,5.352
"9296","Denmark",1995,1.8
"9297","Dominican Republic",1995,3.13
"9298","Algeria",1995,3.448
"9299","East Asia & Pacific (excluding high income)",1995,2.02981365549825
"9300","Early-demographic dividend",1995,3.71873612791867
"9301","East Asia & Pacific",1995,1.97797980056611
"9302","Europe & Central Asia (excluding high income)",1995,1.87363645280427
"9303","Europe & Central Asia",1995,1.6541785969515
"9304","Ecuador",1995,3.364
"9305","Egypt, Arab Rep.",1995,3.705
"9306","Euro area",1995,1.38546905989025
"9307","Eritrea",1995,5.914
"9308","Spain",1995,1.17
"9309","Estonia",1995,1.38
"9310","Ethiopia",1995,6.995
"9311","European Union",1995,1.45150717199818
"9312","Fragile and conflict affected situations",1995,5.60809530965822
"9313","Finland",1995,1.81
"9314","Fiji",1995,3.276
"9315","France",1995,1.74
"9316","Faroe Islands",1995,2.5
"9317","Micronesia, Fed. Sts.",1995,4.664
"9318","Gabon",1995,4.996
"9319","United Kingdom",1995,1.71
"9320","Georgia",1995,1.879
"9321","Ghana",1995,5.057
"9323","Guinea",1995,6.391
"9324","Gambia, The",1995,6.039
"9325","Guinea-Bissau",1995,6.294
"9326","Equatorial Guinea",1995,5.897
"9327","Greece",1995,1.31
"9328","Grenada",1995,3.116
"9329","Greenland",1995,2.512
"9330","Guatemala",1995,4.939
"9331","Guam",1995,2.872
"9332","Guyana",1995,3.267
"9333","High income",1995,1.71150832866794
"9334","Hong Kong SAR, China",1995,1.295
"9335","Honduras",1995,4.649
"9336","Heavily indebted poor countries (HIPC)",1995,6.3804166879682
"9337","Croatia",1995,1.58
"9338","Haiti",1995,4.89
"9339","Hungary",1995,1.57
"9340","IBRD only",1995,2.57780864093586
"9341","IDA & IBRD total",1995,3.11168731840633
"9342","IDA total",1995,5.19040177403359
"9343","IDA blend",1995,4.70548175673333
"9344","Indonesia",1995,2.691
"9345","IDA only",1995,5.48606335189424
"9347","India",1995,3.651
"9349","Ireland",1995,1.84
"9350","Iran, Islamic Rep.",1995,3.216
